%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=208119, 2023/05/29 16:1:7.22)
200 3201 5.319847e-02 1.399841e+00  9.352320000000000000e+05  1.341312000000000000e+06  1.943972000000000000e+06  2.419289000000000000e+06
201 3217 5.380337e-02 1.399646e+00  9.352320000000000000e+05  1.399879000000000000e+06  1.930617000000000000e+06  2.169050000000000000e+06
202 3233 5.411755e-02 1.400641e+00  9.352320000000000000e+05  1.738415000000000000e+06  1.961126500000000000e+06  2.196945000000000000e+06
203 3249 5.442471e-02 1.400963e+00  9.352320000000000000e+05  1.164138000000000000e+06  1.895884000000000000e+06  2.192535000000000000e+06
204 3265 5.435917e-02 1.401551e+00  9.352320000000000000e+05  1.624929000000000000e+06  2.029332500000000000e+06  2.221925000000000000e+06
205 3281 5.405383e-02 1.401320e+00  9.352320000000000000e+05  1.346895000000000000e+06  1.980207500000000000e+06  2.191399000000000000e+06
206 3297 5.374408e-02 1.400839e+00  9.352320000000000000e+05  1.368793000000000000e+06  1.872190000000000000e+06  2.184442000000000000e+06
207 3313 5.333725e-02 1.400447e+00  9.352320000000000000e+05  1.225512000000000000e+06  1.913529000000000000e+06  2.200903000000000000e+06
208 3329 5.307039e-02 1.402833e+00  9.352320000000000000e+05  1.504495000000000000e+06  1.866787000000000000e+06  2.136228000000000000e+06
209 3345 5.265262e-02 1.403823e+00  9.352320000000000000e+05  1.591443000000000000e+06  2.075423500000000000e+06  2.253968000000000000e+06
210 3361 5.233255e-02 1.402799e+00  9.352320000000000000e+05  1.611477000000000000e+06  2.003729500000000000e+06  2.135064000000000000e+06
211 3377 5.202961e-02 1.403899e+00  9.352320000000000000e+05  1.367017000000000000e+06  1.979997000000000000e+06  2.136329000000000000e+06
212 3393 5.195055e-02 1.407318e+00  9.352320000000000000e+05  1.568584000000000000e+06  1.974231500000000000e+06  2.137875000000000000e+06
213 3409 5.137291e-02 1.408742e+00  9.352320000000000000e+05  1.205188000000000000e+06  1.869212500000000000e+06  2.241838000000000000e+06
214 3425 5.071534e-02 1.410605e+00  9.352320000000000000e+05  1.611743000000000000e+06  1.956561500000000000e+06  2.187967000000000000e+06
215 3441 4.993196e-02 1.409711e+00  9.352320000000000000e+05  1.400134000000000000e+06  1.799379500000000000e+06  2.128197000000000000e+06
216 3457 4.929385e-02 1.410061e+00  9.352320000000000000e+05  1.146629000000000000e+06  1.784858000000000000e+06  2.169244000000000000e+06
217 3473 4.845287e-02 1.411387e+00  9.352320000000000000e+05  1.574617000000000000e+06  1.975160000000000000e+06  2.244569000000000000e+06
218 3489 4.767347e-02 1.412320e+00  9.352320000000000000e+05  1.455946000000000000e+06  1.982207500000000000e+06  2.171050000000000000e+06
219 3505 4.705324e-02 1.415279e+00  9.352320000000000000e+05  1.344438000000000000e+06  1.804032500000000000e+06  2.230550000000000000e+06
220 3521 4.648618e-02 1.415578e+00  9.352320000000000000e+05  1.342890000000000000e+06  1.903408000000000000e+06  2.225500000000000000e+06
221 3537 4.599684e-02 1.415887e+00  9.352320000000000000e+05  1.365099000000000000e+06  1.939268500000000000e+06  2.189006000000000000e+06
222 3553 4.540486e-02 1.416245e+00  9.352320000000000000e+05  1.393735000000000000e+06  1.871863000000000000e+06  2.124042000000000000e+06
223 3569 4.525785e-02 1.419081e+00  9.352320000000000000e+05  1.432358000000000000e+06  1.953659000000000000e+06  2.203966000000000000e+06
224 3585 4.495841e-02 1.419778e+00  9.352320000000000000e+05  1.469583000000000000e+06  2.037119500000000000e+06  2.230464000000000000e+06
225 3601 4.479399e-02 1.420301e+00  9.352320000000000000e+05  1.437475000000000000e+06  2.075639500000000000e+06  2.196064000000000000e+06
226 3617 4.423079e-02 1.421324e+00  9.352320000000000000e+05  1.512063000000000000e+06  2.040657000000000000e+06  2.253503000000000000e+06
227 3633 4.371743e-02 1.422063e+00  9.352320000000000000e+05  1.414214000000000000e+06  1.989917000000000000e+06  2.120121000000000000e+06
228 3649 4.343438e-02 1.421679e+00  9.352320000000000000e+05  1.508881000000000000e+06  1.826593000000000000e+06  2.226706000000000000e+06
229 3665 4.337407e-02 1.420728e+00  9.352320000000000000e+05  1.055956000000000000e+06  1.994015000000000000e+06  2.180939000000000000e+06
230 3681 4.344003e-02 1.421036e+00  9.352320000000000000e+05  1.347117000000000000e+06  1.912446000000000000e+06  2.116606000000000000e+06
231 3697 4.341693e-02 1.421488e+00  9.352320000000000000e+05  1.329825000000000000e+06  1.894556500000000000e+06  2.141776000000000000e+06
232 3713 4.363647e-02 1.425174e+00  9.352320000000000000e+05  1.190762000000000000e+06  1.996891000000000000e+06  2.264627000000000000e+06
233 3729 4.373462e-02 1.426686e+00  9.352320000000000000e+05  1.164491000000000000e+06  1.813356500000000000e+06  2.167677000000000000e+06
234 3745 4.373573e-02 1.429334e+00  9.352320000000000000e+05  1.549803000000000000e+06  2.013517000000000000e+06  2.207700000000000000e+06
235 3761 4.395775e-02 1.430244e+00  9.352320000000000000e+05  1.645247000000000000e+06  2.003299000000000000e+06  2.184303000000000000e+06
236 3777 4.413351e-02 1.431856e+00  9.352320000000000000e+05  1.566331000000000000e+06  1.836850000000000000e+06  2.157621000000000000e+06
237 3793 4.381148e-02 1.433420e+00  9.352320000000000000e+05  1.448732000000000000e+06  1.905783500000000000e+06  2.253388000000000000e+06
238 3809 4.346834e-02 1.433703e+00  9.352320000000000000e+05  1.205447000000000000e+06  1.821274500000000000e+06  2.145374000000000000e+06
239 3825 4.290316e-02 1.435482e+00  9.352320000000000000e+05  1.400907000000000000e+06  1.964315500000000000e+06  2.152753000000000000e+06
240 3841 4.241845e-02 1.437976e+00  9.352320000000000000e+05  1.312095000000000000e+06  1.947639500000000000e+06  2.236489000000000000e+06
241 3857 4.209672e-02 1.439339e+00  9.352320000000000000e+05  1.578732000000000000e+06  2.003611000000000000e+06  2.237060000000000000e+06
242 3873 4.154671e-02 1.439032e+00  9.352320000000000000e+05  1.603671000000000000e+06  1.981697000000000000e+06  2.170483000000000000e+06
243 3889 4.098900e-02 1.440014e+00  9.352320000000000000e+05  1.601575000000000000e+06  2.037657000000000000e+06  2.239358000000000000e+06
244 3905 4.029484e-02 1.440228e+00  9.352320000000000000e+05  1.674656000000000000e+06  1.979240500000000000e+06  2.173849000000000000e+06
245 3921 4.007463e-02 1.440432e+00  9.352320000000000000e+05  1.373347000000000000e+06  2.069411000000000000e+06  2.231524000000000000e+06
246 3937 4.017033e-02 1.440908e+00  9.352320000000000000e+05  1.765718000000000000e+06  1.986990500000000000e+06  2.141460000000000000e+06
247 3953 4.031584e-02 1.441085e+00  9.352320000000000000e+05  1.412915000000000000e+06  1.865168000000000000e+06  2.299290000000000000e+06
248 3969 4.026314e-02 1.441212e+00  9.352320000000000000e+05  1.530954000000000000e+06  1.991563000000000000e+06  2.168301000000000000e+06
249 3985 4.004698e-02 1.441922e+00  9.352320000000000000e+05  1.160453000000000000e+06  1.924261000000000000e+06  2.243019000000000000e+06
250 4001 3.942898e-02 1.442838e+00  9.352320000000000000e+05  1.194586000000000000e+06  1.939280000000000000e+06  2.295099000000000000e+06
251 4017 3.885047e-02 1.443583e+00  9.352320000000000000e+05  1.647812000000000000e+06  1.903479500000000000e+06  2.144389000000000000e+06
252 4033 3.811123e-02 1.444400e+00  9.352320000000000000e+05  1.309897000000000000e+06  1.926583500000000000e+06  2.167579000000000000e+06
253 4049 3.730711e-02 1.445630e+00  9.352320000000000000e+05  1.785988000000000000e+06  1.963684500000000000e+06  2.198374000000000000e+06
254 4065 3.656767e-02 1.445742e+00  9.352320000000000000e+05  1.642516000000000000e+06  1.995829500000000000e+06  2.156806000000000000e+06
255 4081 3.629554e-02 1.446820e+00  9.352320000000000000e+05  1.343143000000000000e+06  1.879031500000000000e+06  2.030084000000000000e+06
256 4097 3.636801e-02 1.445911e+00  9.352320000000000000e+05  1.635881000000000000e+06  1.948523000000000000e+06  2.249583000000000000e+06
257 4113 3.648833e-02 1.446871e+00  9.352320000000000000e+05  1.665824000000000000e+06  2.053091000000000000e+06  2.211028000000000000e+06
258 4129 3.668917e-02 1.447701e+00  9.352320000000000000e+05  1.233986000000000000e+06  2.043093000000000000e+06  2.260107000000000000e+06
259 4145 3.668333e-02 1.449498e+00  9.352320000000000000e+05  1.814326000000000000e+06  2.003211000000000000e+06  2.165507000000000000e+06
260 4161 3.689142e-02 1.449866e+00  9.352320000000000000e+05  1.317025000000000000e+06  1.878065000000000000e+06  2.151767000000000000e+06
261 4177 3.704722e-02 1.448956e+00  9.352320000000000000e+05  1.711126000000000000e+06  2.047704000000000000e+06  2.303754000000000000e+06
262 4193 3.714477e-02 1.449378e+00  9.352320000000000000e+05  1.489736000000000000e+06  1.897704000000000000e+06  2.230381000000000000e+06
263 4209 3.726976e-02 1.452952e+00  9.352320000000000000e+05  1.492673000000000000e+06  2.019209000000000000e+06  2.206707000000000000e+06
264 4225 3.690199e-02 1.454061e+00  9.352320000000000000e+05  1.301225000000000000e+06  1.866189000000000000e+06  2.174004000000000000e+06
265 4241 3.653615e-02 1.455482e+00  9.352320000000000000e+05  1.161795000000000000e+06  1.782310500000000000e+06  2.161671000000000000e+06
266 4257 3.628464e-02 1.457053e+00  9.352320000000000000e+05  1.255983000000000000e+06  1.976249500000000000e+06  2.148798000000000000e+06
267 4273 3.588927e-02 1.460033e+00  9.352320000000000000e+05  1.889665000000000000e+06  2.086195500000000000e+06  2.237015000000000000e+06
268 4289 3.556909e-02 1.462828e+00  9.352320000000000000e+05  1.097113000000000000e+06  2.019833000000000000e+06  2.195514000000000000e+06
269 4305 3.549281e-02 1.463927e+00  9.352320000000000000e+05  1.659857000000000000e+06  1.840734500000000000e+06  2.195015000000000000e+06
270 4321 3.544069e-02 1.465586e+00  9.352320000000000000e+05  1.413478000000000000e+06  1.957566000000000000e+06  2.188487000000000000e+06
271 4337 3.564714e-02 1.466312e+00  9.352320000000000000e+05  1.322922000000000000e+06  1.827705000000000000e+06  2.248913000000000000e+06
272 4353 3.583754e-02 1.466967e+00  9.352320000000000000e+05  1.706319000000000000e+06  1.940616500000000000e+06  2.186284000000000000e+06
273 4369 3.609886e-02 1.467022e+00  9.352320000000000000e+05  1.161620000000000000e+06  1.877035500000000000e+06  2.227811000000000000e+06
274 4385 3.651129e-02 1.470000e+00  9.352320000000000000e+05  1.694213000000000000e+06  1.979302000000000000e+06  2.248160000000000000e+06
275 4401 3.748790e-02 1.471195e+00  9.352320000000000000e+05  1.391495000000000000e+06  2.024448000000000000e+06  2.223380000000000000e+06
276 4417 3.852231e-02 1.471410e+00  9.352320000000000000e+05  1.564719000000000000e+06  1.860827500000000000e+06  2.256993000000000000e+06
277 4433 3.926959e-02 1.471303e+00  9.352320000000000000e+05  1.006629000000000000e+06  1.976239500000000000e+06  2.295885000000000000e+06
278 4449 3.987737e-02 1.471526e+00  9.352320000000000000e+05  1.192959000000000000e+06  2.049293000000000000e+06  2.284420000000000000e+06
279 4465 4.024418e-02 1.471324e+00  9.352320000000000000e+05  1.203521000000000000e+06  2.060895000000000000e+06  2.290984000000000000e+06
280 4481 4.055341e-02 1.472261e+00  9.352320000000000000e+05  1.531225000000000000e+06  2.174883500000000000e+06  2.295000000000000000e+06
281 4497 4.075936e-02 1.473299e+00  9.352320000000000000e+05  1.474363000000000000e+06  2.192328500000000000e+06  2.311464000000000000e+06
282 4513 4.056556e-02 1.474023e+00  9.352320000000000000e+05  1.459429000000000000e+06  2.090593000000000000e+06  2.301096000000000000e+06
283 4529 4.038827e-02 1.474688e+00  9.352320000000000000e+05  1.552683000000000000e+06  2.003907500000000000e+06  2.313646000000000000e+06
284 4545 4.022141e-02 1.473642e+00  9.352320000000000000e+05  1.473645000000000000e+06  1.968152500000000000e+06  2.295532000000000000e+06
285 4561 3.988935e-02 1.474205e+00  9.352320000000000000e+05  1.114619000000000000e+06  1.912052000000000000e+06  2.187128000000000000e+06
286 4577 3.942187e-02 1.474547e+00  9.352320000000000000e+05  1.293539000000000000e+06  2.037476500000000000e+06  2.263873000000000000e+06
287 4593 3.909718e-02 1.474581e+00  9.352320000000000000e+05  1.460748000000000000e+06  1.974095500000000000e+06  2.303951000000000000e+06
288 4609 3.893968e-02 1.475355e+00  9.352320000000000000e+05  1.407204000000000000e+06  1.971930500000000000e+06  2.292323000000000000e+06
289 4625 3.884341e-02 1.475547e+00  9.352320000000000000e+05  1.468243000000000000e+06  2.013650000000000000e+06  2.287504000000000000e+06
290 4641 3.864024e-02 1.475889e+00  9.352320000000000000e+05  1.257606000000000000e+06  1.852490500000000000e+06  2.187115000000000000e+06
291 4657 3.850245e-02 1.475644e+00  9.352320000000000000e+05  1.332438000000000000e+06  2.056357000000000000e+06  2.125458000000000000e+06
292 4673 3.814892e-02 1.477932e+00  9.352320000000000000e+05  1.420106000000000000e+06  1.940390500000000000e+06  2.358433000000000000e+06
293 4689 3.793941e-02 1.477429e+00  9.352320000000000000e+05  1.138109000000000000e+06  1.788167500000000000e+06  2.224056000000000000e+06
294 4705 3.795870e-02 1.477789e+00  9.352320000000000000e+05  1.683591000000000000e+06  1.993255500000000000e+06  2.225692000000000000e+06
295 4721 3.785853e-02 1.479088e+00  9.352320000000000000e+05  1.186420000000000000e+06  1.867467000000000000e+06  2.196230000000000000e+06
296 4737 3.805736e-02 1.480771e+00  9.352320000000000000e+05  1.358572000000000000e+06  1.855134500000000000e+06  2.103484000000000000e+06
297 4753 3.831700e-02 1.484068e+00  9.352320000000000000e+05  1.537284000000000000e+06  1.867945000000000000e+06  2.174020000000000000e+06
298 4769 3.872633e-02 1.486471e+00  9.352320000000000000e+05  1.167777000000000000e+06  1.901946000000000000e+06  2.229973000000000000e+06
299 4785 3.891623e-02 1.488218e+00  9.352320000000000000e+05  1.329324000000000000e+06  1.919805500000000000e+06  2.087240000000000000e+06
300 4801 3.925363e-02 1.488762e+00  9.352320000000000000e+05  1.182763000000000000e+06  1.748882500000000000e+06  2.129333000000000000e+06
301 4817 3.960566e-02 1.489342e+00  9.352320000000000000e+05  1.247660000000000000e+06  1.842149500000000000e+06  2.096961000000000000e+06
302 4833 3.976118e-02 1.491398e+00  9.352320000000000000e+05  1.720615000000000000e+06  1.914005500000000000e+06  2.295203000000000000e+06
303 4849 4.006604e-02 1.493790e+00  9.352320000000000000e+05  1.148835000000000000e+06  1.823042000000000000e+06  2.181357000000000000e+06
304 4865 4.023400e-02 1.494798e+00  9.352320000000000000e+05  1.150741000000000000e+06  1.646953500000000000e+06  2.215552000000000000e+06
305 4881 4.020604e-02 1.496528e+00  9.352320000000000000e+05  1.193274000000000000e+06  1.957085500000000000e+06  2.150226000000000000e+06
306 4897 4.003486e-02 1.497760e+00  9.352320000000000000e+05  9.706940000000000000e+05  2.056411500000000000e+06  2.531094000000000000e+06
307 4913 4.013695e-02 1.498700e+00  9.352320000000000000e+05  1.435805000000000000e+06  1.946130000000000000e+06  2.258311000000000000e+06
308 4929 3.998014e-02 1.499870e+00  9.352320000000000000e+05  1.334225000000000000e+06  1.875815500000000000e+06  2.319067000000000000e+06
309 4945 3.986021e-02 1.499568e+00  9.352320000000000000e+05  1.325183000000000000e+06  1.898920000000000000e+06  2.233258000000000000e+06
310 4961 3.989756e-02 1.501863e+00  9.352320000000000000e+05  1.254803000000000000e+06  2.059936000000000000e+06  2.296124000000000000e+06
311 4977 4.031976e-02 1.502610e+00  9.352320000000000000e+05  1.257139000000000000e+06  2.087155000000000000e+06  2.276989000000000000e+06
312 4993 4.083526e-02 1.503695e+00  9.352320000000000000e+05  1.356052000000000000e+06  1.833124500000000000e+06  2.291812000000000000e+06
313 5009 4.138536e-02 1.505439e+00  9.352320000000000000e+05  1.413947000000000000e+06  1.810920500000000000e+06  2.207560000000000000e+06
314 5025 4.178947e-02 1.506410e+00  9.352320000000000000e+05  1.299389000000000000e+06  1.904153500000000000e+06  2.198684000000000000e+06
315 5041 4.214576e-02 1.510078e+00  9.352320000000000000e+05  1.457779000000000000e+06  1.921225000000000000e+06  2.270772000000000000e+06
316 5057 4.217029e-02 1.513311e+00  9.352320000000000000e+05  1.514820000000000000e+06  1.946919500000000000e+06  2.259513000000000000e+06
317 5073 4.204719e-02 1.515870e+00  9.352320000000000000e+05  1.204616000000000000e+06  1.828210000000000000e+06  2.308922000000000000e+06
318 5089 4.234606e-02 1.519118e+00  8.215760000000000000e+05  8.215760000000000000e+05  1.741836000000000000e+06  2.175734000000000000e+06
319 5105 4.260589e-02 1.522938e+00  8.215760000000000000e+05  1.447073000000000000e+06  1.957081500000000000e+06  2.266798000000000000e+06
320 5121 4.293673e-02 1.528689e+00  8.215760000000000000e+05  1.195190000000000000e+06  1.946262000000000000e+06  2.304175000000000000e+06
321 5137 4.315137e-02 1.533002e+00  8.215760000000000000e+05  1.374823000000000000e+06  1.783485000000000000e+06  2.104386000000000000e+06
322 5153 4.317861e-02 1.537955e+00  8.215760000000000000e+05  1.218208000000000000e+06  1.908034500000000000e+06  2.167103000000000000e+06
323 5169 4.331886e-02 1.538607e+00  8.215760000000000000e+05  1.557545000000000000e+06  1.872830500000000000e+06  2.154270000000000000e+06
324 5185 4.345084e-02 1.543681e+00  8.215760000000000000e+05  1.440610000000000000e+06  1.908976500000000000e+06  2.191547000000000000e+06
325 5201 4.350457e-02 1.547790e+00  8.215760000000000000e+05  1.579941000000000000e+06  1.859229000000000000e+06  2.310855000000000000e+06
326 5217 4.350989e-02 1.549755e+00  8.215760000000000000e+05  1.341309000000000000e+06  1.853922500000000000e+06  2.238113000000000000e+06
327 5233 4.402079e-02 1.553486e+00  8.215760000000000000e+05  1.384498000000000000e+06  1.835310000000000000e+06  2.122926000000000000e+06
328 5249 4.461805e-02 1.557672e+00  8.215760000000000000e+05  1.526790000000000000e+06  1.938945000000000000e+06  2.265574000000000000e+06
329 5265 4.539067e-02 1.561396e+00  8.215760000000000000e+05  1.488501000000000000e+06  1.883621500000000000e+06  2.177816000000000000e+06
330 5281 4.622673e-02 1.565061e+00  8.215760000000000000e+05  1.555095000000000000e+06  1.872699000000000000e+06  2.221691000000000000e+06
331 5297 4.684663e-02 1.571915e+00  8.215760000000000000e+05  1.136460000000000000e+06  1.869666000000000000e+06  2.319972000000000000e+06
332 5313 4.706017e-02 1.573854e+00  8.215760000000000000e+05  1.569296000000000000e+06  2.010307500000000000e+06  2.186938000000000000e+06
333 5329 4.727419e-02 1.577025e+00  8.215760000000000000e+05  1.230280000000000000e+06  1.816286500000000000e+06  2.166094000000000000e+06
334 5345 4.729867e-02 1.580051e+00  8.215760000000000000e+05  1.292774000000000000e+06  1.901143000000000000e+06  2.202450000000000000e+06
335 5361 4.741295e-02 1.583674e+00  8.215760000000000000e+05  1.548316000000000000e+06  1.893973000000000000e+06  2.078653000000000000e+06
336 5377 4.775006e-02 1.586696e+00  8.215760000000000000e+05  1.746912000000000000e+06  1.916110500000000000e+06  2.251444000000000000e+06
337 5393 4.788698e-02 1.587899e+00  8.215760000000000000e+05  1.372662000000000000e+06  1.720171000000000000e+06  2.139202000000000000e+06
338 5409 4.773556e-02 1.588455e+00  8.215760000000000000e+05  1.310907000000000000e+06  1.919089000000000000e+06  2.283134000000000000e+06
339 5425 4.747214e-02 1.589680e+00  8.215760000000000000e+05  1.624503000000000000e+06  1.890440500000000000e+06  2.279165000000000000e+06
340 5441 4.721778e-02 1.589450e+00  8.215760000000000000e+05  1.265122000000000000e+06  1.982547500000000000e+06  2.276502000000000000e+06
341 5457 4.693912e-02 1.590704e+00  8.215760000000000000e+05  1.629285000000000000e+06  1.961472500000000000e+06  2.167811000000000000e+06
342 5473 4.659948e-02 1.590992e+00  8.215760000000000000e+05  1.483318000000000000e+06  1.909582500000000000e+06  2.148327000000000000e+06
343 5489 4.623638e-02 1.591456e+00  8.215760000000000000e+05  1.727445000000000000e+06  1.981884000000000000e+06  2.297155000000000000e+06
344 5505 4.578977e-02 1.592361e+00  8.215760000000000000e+05  1.062578000000000000e+06  1.845846500000000000e+06  2.194282000000000000e+06
345 5521 4.541446e-02 1.593288e+00  8.215760000000000000e+05  1.580011000000000000e+06  1.871625500000000000e+06  2.216386000000000000e+06
346 5537 4.520821e-02 1.593253e+00  8.215760000000000000e+05  1.341158000000000000e+06  1.909432000000000000e+06  2.188860000000000000e+06
347 5553 4.486418e-02 1.593873e+00  8.215760000000000000e+05  1.273273000000000000e+06  1.750702000000000000e+06  2.143358000000000000e+06
348 5569 4.487969e-02 1.596264e+00  8.215760000000000000e+05  1.038448000000000000e+06  1.975195500000000000e+06  2.220710000000000000e+06
349 5585 4.496141e-02 1.598551e+00  8.215760000000000000e+05  1.582794000000000000e+06  1.894618500000000000e+06  2.256233000000000000e+06
350 5601 4.512689e-02 1.599747e+00  8.215760000000000000e+05  1.266433000000000000e+06  1.886586000000000000e+06  2.308827000000000000e+06
351 5617 4.520786e-02 1.601395e+00  8.215760000000000000e+05  1.520652000000000000e+06  1.877986000000000000e+06  2.102793000000000000e+06
352 5633 4.560640e-02 1.604379e+00  8.215760000000000000e+05  1.393689000000000000e+06  1.878488000000000000e+06  2.120747000000000000e+06
353 5649 4.643675e-02 1.608352e+00  8.215760000000000000e+05  1.076465000000000000e+06  1.822435500000000000e+06  2.147420000000000000e+06
354 5665 4.709591e-02 1.612967e+00  8.215760000000000000e+05  1.470141000000000000e+06  1.960143500000000000e+06  2.268901000000000000e+06
355 5681 4.777702e-02 1.615048e+00  8.215760000000000000e+05  1.461691000000000000e+06  1.994814500000000000e+06  2.236851000000000000e+06
356 5697 4.829292e-02 1.617404e+00  8.215760000000000000e+05  1.481141000000000000e+06  2.043727500000000000e+06  2.213843000000000000e+06
357 5713 4.881961e-02 1.620245e+00  8.215760000000000000e+05  1.438165000000000000e+06  1.974357000000000000e+06  2.296669000000000000e+06
358 5729 4.893659e-02 1.621317e+00  8.215760000000000000e+05  1.722001000000000000e+06  2.026682500000000000e+06  2.250850000000000000e+06
359 5745 4.888132e-02 1.621990e+00  8.215760000000000000e+05  1.376820000000000000e+06  1.964340000000000000e+06  2.270555000000000000e+06
360 5761 4.886266e-02 1.624019e+00  8.215760000000000000e+05  1.725769000000000000e+06  1.990648500000000000e+06  2.210294000000000000e+06
361 5777 4.877264e-02 1.623963e+00  8.215760000000000000e+05  1.099362000000000000e+06  2.016579000000000000e+06  2.252937000000000000e+06
362 5793 4.859478e-02 1.625617e+00  8.215760000000000000e+05  1.292951000000000000e+06  1.746397500000000000e+06  2.149864000000000000e+06
363 5809 4.846475e-02 1.624911e+00  8.215760000000000000e+05  1.418912000000000000e+06  1.959688000000000000e+06  2.183253000000000000e+06
364 5825 4.851844e-02 1.626605e+00  8.215760000000000000e+05  1.537705000000000000e+06  1.952055000000000000e+06  2.348767000000000000e+06
365 5841 4.830790e-02 1.627893e+00  8.215760000000000000e+05  1.328261000000000000e+06  2.046067500000000000e+06  2.193510000000000000e+06
366 5857 4.783483e-02 1.629966e+00  8.215760000000000000e+05  1.392171000000000000e+06  2.042635500000000000e+06  2.204833000000000000e+06
367 5873 4.753564e-02 1.630938e+00  8.215760000000000000e+05  1.525826000000000000e+06  1.981924000000000000e+06  5.602447000000000000e+06
368 5889 4.709853e-02 1.631966e+00  8.215760000000000000e+05  1.230118000000000000e+06  1.983510000000000000e+06  2.303965000000000000e+06
369 5905 4.648255e-02 1.632548e+00  8.215760000000000000e+05  1.528342000000000000e+06  1.952433500000000000e+06  2.328267000000000000e+06
370 5921 4.596242e-02 1.633384e+00  8.215760000000000000e+05  1.373287000000000000e+06  1.861806500000000000e+06  2.081304000000000000e+06
371 5937 4.543002e-02 1.633364e+00  8.215760000000000000e+05  1.476901000000000000e+06  1.973912000000000000e+06  5.794964000000000000e+06
372 5953 4.480348e-02 1.633909e+00  8.215760000000000000e+05  1.213113000000000000e+06  1.903178500000000000e+06  2.264613000000000000e+06
373 5969 4.435292e-02 1.634696e+00  8.215760000000000000e+05  1.375800000000000000e+06  2.014716500000000000e+06  2.314111000000000000e+06
374 5985 4.379998e-02 1.638157e+00  8.215760000000000000e+05  1.172291000000000000e+06  2.028246000000000000e+06  2.276017000000000000e+06
375 6001 4.336765e-02 1.636641e+00  8.215760000000000000e+05  1.739153000000000000e+06  2.014621500000000000e+06  2.174229000000000000e+06
376 6017 4.329059e-02 1.637201e+00  8.215760000000000000e+05  1.333069000000000000e+06  2.025306500000000000e+06  2.428264000000000000e+06
377 6033 4.311062e-02 1.637028e+00  8.215760000000000000e+05  1.571611000000000000e+06  2.047369500000000000e+06  2.302686000000000000e+06
378 6049 4.277457e-02 1.636819e+00  8.215760000000000000e+05  1.256416000000000000e+06  1.968155500000000000e+06  2.287671000000000000e+06
379 6065 4.216146e-02 1.638360e+00  8.215760000000000000e+05  1.429396000000000000e+06  2.027458500000000000e+06  2.247766000000000000e+06
380 6081 4.151969e-02 1.639177e+00  8.215760000000000000e+05  1.276349000000000000e+06  1.999166000000000000e+06  2.231534000000000000e+06
381 6097 4.069838e-02 1.639016e+00  8.215760000000000000e+05  1.300016000000000000e+06  2.047223000000000000e+06  2.290288000000000000e+06
382 6113 3.977951e-02 1.639326e+00  8.215760000000000000e+05  1.312730000000000000e+06  2.039706500000000000e+06  2.245558000000000000e+06
383 6129 3.913270e-02 1.636802e+00  8.215760000000000000e+05  1.155704000000000000e+06  1.992372000000000000e+06  2.186999000000000000e+06
384 6145 3.855184e-02 1.637049e+00  8.215760000000000000e+05  1.103373000000000000e+06  1.954687500000000000e+06  2.297894000000000000e+06
385 6161 3.822571e-02 1.635412e+00  8.215760000000000000e+05  1.832897000000000000e+06  2.026781500000000000e+06  2.269364000000000000e+06
386 6177 3.760693e-02 1.635521e+00  8.215760000000000000e+05  1.513537000000000000e+06  1.954532000000000000e+06  2.215114000000000000e+06
387 6193 3.716866e-02 1.636751e+00  8.215760000000000000e+05  9.986870000000000000e+05  1.940334500000000000e+06  2.264859000000000000e+06
388 6209 3.672300e-02 1.636786e+00  8.215760000000000000e+05  1.325958000000000000e+06  1.979373000000000000e+06  2.148847000000000000e+06
389 6225 3.606398e-02 1.636594e+00  8.215760000000000000e+05  1.298224000000000000e+06  1.998555000000000000e+06  2.296316000000000000e+06
390 6241 3.556152e-02 1.637085e+00  8.215760000000000000e+05  1.533782000000000000e+06  2.015300000000000000e+06  2.220302000000000000e+06
391 6257 3.525822e-02 1.637438e+00  8.215760000000000000e+05  1.386096000000000000e+06  1.968761000000000000e+06  2.217227000000000000e+06
392 6273 3.484713e-02 1.637757e+00  8.215760000000000000e+05  1.360017000000000000e+06  1.870276000000000000e+06  2.257270000000000000e+06
393 6289 3.441699e-02 1.637501e+00  8.215760000000000000e+05  1.085327000000000000e+06  1.947037500000000000e+06  2.340997000000000000e+06
394 6305 3.377655e-02 1.635461e+00  8.215760000000000000e+05  1.200614000000000000e+06  1.842258500000000000e+06  2.256013000000000000e+06
395 6321 3.316721e-02 1.635612e+00  8.215760000000000000e+05  1.369805000000000000e+06  1.865503500000000000e+06  2.324086000000000000e+06
396 6337 3.259384e-02 1.635621e+00  8.215760000000000000e+05  1.670470000000000000e+06  1.915592000000000000e+06  2.343153000000000000e+06
397 6353 3.205412e-02 1.635944e+00  8.215760000000000000e+05  1.472775000000000000e+06  2.009406000000000000e+06  2.287327000000000000e+06
398 6369 3.176303e-02 1.635532e+00  8.215760000000000000e+05  1.479165000000000000e+06  1.904441000000000000e+06  2.282872000000000000e+06
399 6385 3.162527e-02 1.637968e+00  8.215760000000000000e+05  1.413721000000000000e+06  1.990409000000000000e+06  2.233154000000000000e+06
400 6401 3.165823e-02 1.638534e+00  8.215760000000000000e+05  1.365060000000000000e+06  1.970403500000000000e+06  2.205083000000000000e+06
