%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=208119, 2023/05/29 16:1:7.22)
286 4577  1.293539000000000000e+06 0 0 8.118748e-01 8.235300e-01 1.034299e+00 5.984494e-01 3.399064e-02 5.693219e-01 1.128390e+00 2.858358e-01 2.274043e-01 1.356803e-01 9.783517e-01 -4.854350e-02 1.247934e+00 7.434198e-01 9.553931e-01 2.338180e-01 1.938099e-02 9.162946e-01 5.706356e-01 8.692544e-01 1.577372e-01 1.742677e-01 -1.396407e-01 5.877837e-01 6.892409e-01 -2.515921e-01 9.846731e-01 5.221747e-01 1.179198e+00 1.182554e+00 8.214379e-02 1.963210e-01 1.025571e+00 1.978117e-01 6.156312e-01 -7.267476e-01 7.913392e-01 4.821377e-01 1.167793e+00 5.151466e-01 1.249001e+00 1.130899e+00 -1.449384e-01 1.053758e+00 1.364330e+00 4.023985e-01 3.793397e-01 4.974921e-01 8.256391e-01 7.088998e-01 3.153814e-01 9.190385e-01 -2.153995e-01 1.387455e+00 5.447944e-01 -3.135465e-02 5.018188e-01 -1.061804e-01 7.306956e-01 8.097783e-01 2.096199e-02 9.264080e-01 
287 4593  1.460748000000000000e+06 0 0 7.394489e-01 8.226899e-01 1.064535e+00 5.870341e-01 7.528883e-02 6.076440e-01 1.085221e+00 2.615708e-01 2.493567e-01 1.416778e-01 9.641701e-01 -1.438158e-02 1.236857e+00 7.977525e-01 8.677705e-01 2.201966e-01 1.186539e-01 9.194567e-01 5.372586e-01 8.516137e-01 1.625247e-01 2.490210e-01 -2.074945e-01 5.535120e-01 6.900844e-01 -2.986318e-01 9.958531e-01 5.641068e-01 1.168393e+00 1.152246e+00 1.444599e-01 2.066004e-01 9.362996e-01 1.496787e-01 6.689992e-01 -7.120532e-01 8.313517e-01 4.619582e-01 1.082049e+00 5.106386e-01 1.238373e+00 1.139934e+00 -1.019994e-01 1.018129e+00 1.297888e+00 4.081529e-01 3.700865e-01 5.108285e-01 8.237474e-01 7.397231e-01 3.480639e-01 9.784126e-01 -2.049305e-01 1.354846e+00 5.406127e-01 -1.878632e-02 5.406447e-01 -8.960570e-02 6.987709e-01 7.239568e-01 2.001102e-02 8.574059e-01 
288 4609  1.407204000000000000e+06 0 0 7.248269e-01 8.693075e-01 1.154024e+00 5.813202e-01 8.272290e-02 5.393235e-01 1.095196e+00 1.562980e-01 2.589532e-01 1.173499e-01 1.044814e+00 -8.906703e-03 1.297478e+00 7.433766e-01 9.099474e-01 2.558258e-01 4.750169e-02 9.201139e-01 5.589478e-01 8.254648e-01 4.476008e-02 1.640532e-01 -7.581995e-02 6.140798e-01 6.640036e-01 -2.735049e-01 1.044884e+00 5.255514e-01 1.216918e+00 1.170882e+00 1.220109e-01 1.714536e-01 9.578793e-01 7.591034e-02 6.240634e-01 -7.310866e-01 7.869834e-01 4.795155e-01 1.125676e+00 5.390038e-01 1.207408e+00 1.114372e+00 -8.770532e-02 9.581610e-01 1.314655e+00 3.875768e-01 3.302036e-01 4.780859e-01 8.650270e-01 7.003145e-01 3.834768e-01 9.327058e-01 -2.178189e-01 1.393628e+00 6.099127e-01 -1.132993e-03 5.410112e-01 -1.569891e-01 7.128263e-01 7.532809e-01 -3.614189e-03 8.649265e-01 
289 4625  1.468243000000000000e+06 0 0 7.527570e-01 8.669596e-01 1.078341e+00 5.860045e-01 1.417607e-02 5.410561e-01 1.087063e+00 2.380646e-01 2.102353e-01 9.091275e-02 1.021924e+00 3.976837e-03 1.325656e+00 7.863010e-01 9.345007e-01 2.367789e-01 4.496546e-02 9.351905e-01 5.141255e-01 7.975859e-01 4.419353e-02 2.109421e-01 -1.811841e-01 5.971790e-01 6.592772e-01 -2.395948e-01 1.009952e+00 4.968382e-01 1.115841e+00 1.118750e+00 1.581305e-01 2.621933e-01 9.610919e-01 1.160747e-01 6.587802e-01 -7.605198e-01 8.245925e-01 4.696190e-01 1.154704e+00 5.428921e-01 1.232915e+00 1.071877e+00 -1.785682e-01 1.030425e+00 1.333688e+00 3.230725e-01 3.963307e-01 4.633825e-01 8.424456e-01 7.203782e-01 3.241998e-01 9.669973e-01 -2.377612e-01 1.352655e+00 5.908215e-01 3.370824e-02 5.094646e-01 -1.364873e-01 7.075796e-01 8.086793e-01 1.139484e-01 8.738702e-01 
290 4641  1.257606000000000000e+06 0 0 8.056777e-01 8.894380e-01 1.117818e+00 6.124723e-01 7.922471e-02 5.924421e-01 1.118351e+00 2.112173e-01 2.775959e-01 1.241193e-01 1.039522e+00 -2.803140e-05 1.260197e+00 8.948303e-01 1.014510e+00 2.215911e-01 8.019863e-02 9.279283e-01 5.521635e-01 8.266007e-01 7.790677e-02 2.037178e-01 -7.570114e-02 6.027508e-01 7.078569e-01 -2.083655e-01 1.060355e+00 4.273227e-01 1.202866e+00 1.104983e+00 1.630972e-01 1.803041e-01 9.781629e-01 1.674020e-01 6.333716e-01 -7.679646e-01 8.201397e-01 4.621244e-01 1.183198e+00 5.560287e-01 1.186177e+00 1.081219e+00 -1.151734e-01 9.611311e-01 1.306107e+00 2.888491e-01 3.886071e-01 4.926649e-01 8.195912e-01 7.428470e-01 3.244903e-01 9.584618e-01 -2.197578e-01 1.358409e+00 5.557609e-01 -2.850723e-02 5.271309e-01 -1.293045e-01 6.653184e-01 8.227272e-01 1.446597e-01 9.090350e-01 
291 4657  1.332438000000000000e+06 0 0 7.692135e-01 8.496106e-01 1.105686e+00 5.711358e-01 3.101106e-02 6.076898e-01 1.147581e+00 2.169289e-01 2.189547e-01 1.099035e-01 9.689307e-01 -1.873115e-02 1.286403e+00 8.580302e-01 9.542751e-01 2.159735e-01 1.337395e-01 8.513044e-01 5.101987e-01 8.148518e-01 1.198386e-01 2.291658e-01 -1.002401e-01 6.282468e-01 7.440603e-01 -2.168687e-01 1.004450e+00 4.982359e-01 1.167523e+00 1.116001e+00 1.568647e-01 2.557476e-01 9.478976e-01 1.744393e-01 5.992884e-01 -7.245703e-01 7.963278e-01 4.488947e-01 1.191216e+00 4.855446e-01 1.273535e+00 1.092539e+00 -1.375238e-01 1.041733e+00 1.336090e+00 2.775538e-01 4.419516e-01 4.620836e-01 9.044169e-01 7.097661e-01 3.562603e-01 9.562359e-01 -1.731264e-01 1.409470e+00 5.407042e-01 -1.282689e-02 5.598853e-01 -1.697381e-01 6.632614e-01 7.846900e-01 1.343456e-01 8.735905e-01 
292 4673  1.420106000000000000e+06 0 0 7.570310e-01 8.410442e-01 1.066167e+00 5.855332e-01 9.881231e-02 5.751342e-01 1.098339e+00 1.721536e-01 1.904325e-01 7.402680e-02 1.058393e+00 -9.659226e-02 1.310525e+00 8.322659e-01 9.245986e-01 1.514930e-01 1.604847e-01 9.208472e-01 5.258875e-01 7.816121e-01 9.536844e-02 2.641668e-01 -1.489703e-01 6.332609e-01 8.147158e-01 -2.512857e-01 9.699183e-01 4.831906e-01 1.209391e+00 1.125892e+00 1.830012e-01 2.529925e-01 9.198182e-01 9.017008e-02 6.910376e-01 -7.873464e-01 7.861487e-01 4.170514e-01 1.177461e+00 4.677824e-01 1.270988e+00 1.036351e+00 -1.706941e-01 1.009457e+00 1.314242e+00 2.954144e-01 3.980707e-01 4.595320e-01 8.986325e-01 6.773371e-01 3.601403e-01 9.227753e-01 -1.249497e-01 1.389008e+00 5.452996e-01 -6.048212e-02 6.016906e-01 -1.401781e-01 6.801037e-01 7.566024e-01 7.599905e-02 8.640147e-01 
293 4689  1.138109000000000000e+06 0 0 7.735008e-01 8.673200e-01 1.127698e+00 4.913561e-01 5.645155e-02 6.458026e-01 1.164526e+00 1.816717e-01 1.988627e-01 8.563305e-02 1.007093e+00 2.512161e-02 1.375585e+00 8.256063e-01 9.779822e-01 2.053576e-01 9.990699e-02 9.141559e-01 5.038818e-01 8.490726e-01 5.410176e-02 2.025803e-01 -1.633437e-01 6.024871e-01 7.546157e-01 -2.151537e-01 1.043974e+00 5.102621e-01 1.166995e+00 1.148999e+00 1.738510e-01 2.111612e-01 9.651744e-01 1.947441e-01 6.971461e-01 -6.940763e-01 8.258430e-01 4.319850e-01 1.158690e+00 5.091353e-01 1.250672e+00 1.051948e+00 -1.946105e-01 1.054805e+00 1.291887e+00 2.761258e-01 3.815633e-01 3.711723e-01 9.298280e-01 7.371000e-01 3.007682e-01 9.270430e-01 -1.818357e-01 1.434349e+00 5.686392e-01 9.014420e-03 5.526361e-01 -9.421500e-02 7.012465e-01 8.058649e-01 5.389573e-02 8.258049e-01 
294 4705  1.683591000000000000e+06 0 0 7.795004e-01 9.084335e-01 1.101912e+00 5.019988e-01 5.487200e-02 6.426104e-01 1.096020e+00 1.909907e-01 2.722735e-01 1.362122e-01 1.065851e+00 2.109361e-02 1.417105e+00 8.586566e-01 9.777189e-01 2.527933e-01 6.283814e-02 9.307602e-01 5.138475e-01 8.178520e-01 1.043226e-01 2.501133e-01 -7.793543e-02 6.475887e-01 7.483639e-01 -2.707083e-01 9.551951e-01 5.566836e-01 1.203403e+00 1.107292e+00 1.850388e-01 1.870780e-01 9.497831e-01 2.058594e-01 6.755602e-01 -8.048048e-01 7.901366e-01 4.100798e-01 1.126007e+00 4.845890e-01 1.300005e+00 1.033135e+00 -2.183089e-01 1.029330e+00 1.337565e+00 3.327164e-01 4.373613e-01 3.435010e-01 8.764919e-01 7.379641e-01 3.296319e-01 9.140297e-01 -2.261180e-01 1.365706e+00 5.633973e-01 -2.912318e-02 5.648600e-01 -7.411385e-02 7.022309e-01 7.667871e-01 -3.492749e-02 8.243898e-01 
295 4721  1.186420000000000000e+06 0 0 7.783571e-01 8.172080e-01 1.121847e+00 5.209982e-01 9.773056e-02 5.721422e-01 1.103576e+00 2.149024e-01 1.746569e-01 1.091555e-01 1.040027e+00 -9.899489e-03 1.336415e+00 8.498485e-01 1.023677e+00 1.896199e-01 1.551619e-01 9.651928e-01 5.697876e-01 7.957851e-01 9.695235e-02 2.102889e-01 -1.070644e-01 5.970884e-01 7.163959e-01 -3.116739e-01 1.053995e+00 4.629359e-01 1.280595e+00 1.136524e+00 1.337275e-01 1.900277e-01 9.415119e-01 2.320071e-01 6.897377e-01 -8.217193e-01 8.321777e-01 3.958984e-01 1.145018e+00 4.887585e-01 1.220747e+00 1.049466e+00 -2.088633e-01 1.037501e+00 1.296290e+00 3.279537e-01 4.537556e-01 3.326606e-01 8.823421e-01 7.189366e-01 3.379633e-01 9.086142e-01 -1.188054e-01 1.362099e+00 6.206789e-01 -4.948023e-02 4.775187e-01 -1.126408e-01 7.507067e-01 7.987904e-01 1.592158e-02 9.016599e-01 
296 4737  1.358572000000000000e+06 0 0 8.634042e-01 8.709225e-01 1.160891e+00 4.523537e-01 4.566554e-02 5.394099e-01 1.112513e+00 2.218074e-01 2.736819e-01 7.363286e-02 1.006640e+00 8.522328e-02 1.364464e+00 8.613499e-01 1.005975e+00 2.206342e-01 1.651310e-01 8.997961e-01 5.514255e-01 8.312635e-01 9.176757e-02 2.305084e-01 -8.720136e-02 6.563924e-01 6.866317e-01 -2.822685e-01 9.904922e-01 4.744086e-01 1.212759e+00 1.160110e+00 1.946202e-01 1.295845e-01 9.398497e-01 2.386009e-01 6.084325e-01 -7.797919e-01 8.418671e-01 4.389150e-01 1.115661e+00 5.343631e-01 1.236172e+00 1.109261e+00 -2.147272e-01 1.017307e+00 1.345737e+00 2.464788e-01 3.693252e-01 3.722336e-01 8.193146e-01 6.852512e-01 2.892141e-01 8.034993e-01 -2.037275e-01 1.285864e+00 5.701260e-01 -8.792620e-03 5.195424e-01 -1.137175e-01 7.756441e-01 8.255397e-01 6.720856e-03 8.674293e-01 
297 4753  1.537284000000000000e+06 0 0 8.063623e-01 8.645393e-01 1.147939e+00 4.850228e-01 9.704001e-02 6.278824e-01 1.197874e+00 2.083892e-01 2.352075e-01 1.168859e-01 1.028656e+00 2.314506e-02 1.349947e+00 8.552757e-01 9.587677e-01 2.447263e-01 1.757256e-01 9.415559e-01 5.394690e-01 8.496259e-01 7.002136e-02 2.751527e-01 -1.362612e-01 6.740414e-01 6.168047e-01 -2.847828e-01 1.062198e+00 4.360235e-01 1.295142e+00 1.116203e+00 1.743571e-01 1.458233e-01 1.022646e+00 2.149900e-01 6.759688e-01 -7.862087e-01 8.355000e-01 3.595166e-01 1.170965e+00 5.518261e-01 1.226917e+00 1.070718e+00 -3.218341e-01 1.043545e+00 1.338404e+00 3.234934e-01 4.154847e-01 3.231321e-01 8.888167e-01 7.322674e-01 3.653032e-01 8.259687e-01 -1.465092e-01 1.284893e+00 5.253464e-01 -4.027729e-02 5.253424e-01 -1.092769e-01 8.063821e-01 8.025100e-01 -4.373743e-02 8.106447e-01 
298 4769  1.167777000000000000e+06 0 0 8.848229e-01 8.078210e-01 1.146587e+00 4.870384e-01 1.212623e-01 6.390181e-01 1.151721e+00 2.181864e-01 2.643325e-01 1.029742e-01 1.034927e+00 6.800531e-02 1.359081e+00 8.994804e-01 9.931947e-01 2.706519e-01 1.419917e-01 8.192611e-01 4.059426e-01 8.439236e-01 9.881831e-02 2.549862e-01 -9.731891e-02 6.401412e-01 7.437277e-01 -2.526002e-01 9.961596e-01 3.904778e-01 1.205135e+00 1.088313e+00 2.462822e-01 1.879094e-01 1.033913e+00 2.335889e-01 6.900587e-01 -7.665177e-01 8.002429e-01 4.466989e-01 1.192152e+00 4.998832e-01 1.226375e+00 1.097145e+00 -2.418132e-01 9.557006e-01 1.333902e+00 2.924643e-01 4.205433e-01 3.506933e-01 8.299526e-01 7.204594e-01 3.890293e-01 9.315303e-01 -2.288116e-01 1.312626e+00 6.077762e-01 -6.144592e-02 4.812843e-01 -1.579640e-01 8.317117e-01 8.635930e-01 -2.339935e-02 8.371585e-01 
299 4785  1.329324000000000000e+06 0 0 8.749912e-01 8.301425e-01 1.147217e+00 4.564057e-01 5.740235e-02 6.151855e-01 1.179372e+00 2.013618e-01 2.894149e-01 1.048855e-01 1.053529e+00 3.215571e-02 1.333026e+00 8.489055e-01 1.027325e+00 2.381882e-01 1.511398e-01 8.536225e-01 4.517347e-01 7.952093e-01 1.060510e-01 2.455818e-01 -1.835712e-02 5.843284e-01 7.673909e-01 -2.769392e-01 1.092678e+00 3.923216e-01 1.279347e+00 1.037531e+00 2.453000e-01 1.875148e-01 9.994983e-01 2.059850e-01 7.325027e-01 -7.860838e-01 7.633992e-01 4.267089e-01 1.187599e+00 5.103738e-01 1.229065e+00 1.052687e+00 -2.478823e-01 9.772503e-01 1.302187e+00 2.948651e-01 3.952421e-01 3.256776e-01 8.104649e-01 6.001968e-01 3.853125e-01 8.366308e-01 -2.399177e-01 1.216082e+00 4.902184e-01 -4.439564e-03 5.473314e-01 -1.024280e-01 7.549409e-01 8.720902e-01 -3.296612e-02 8.739568e-01 
300 4801  1.182763000000000000e+06 0 0 8.415946e-01 8.084801e-01 1.076226e+00 4.985640e-01 1.122748e-01 6.135922e-01 1.164959e+00 1.913288e-01 2.680821e-01 1.484294e-01 1.074918e+00 7.652706e-03 1.320775e+00 8.525336e-01 9.246167e-01 2.536501e-01 1.924103e-01 8.309452e-01 4.799668e-01 7.499940e-01 1.591779e-01 2.975816e-01 -1.021430e-01 7.099340e-01 7.199550e-01 -2.504877e-01 1.046217e+00 3.931554e-01 1.281709e+00 1.096681e+00 1.787154e-01 2.046790e-01 9.898795e-01 2.576177e-01 6.556061e-01 -7.427180e-01 7.785307e-01 4.377331e-01 1.110742e+00 5.431966e-01 1.178260e+00 1.180651e+00 -2.288219e-01 9.723672e-01 1.347673e+00 3.157899e-01 4.143377e-01 3.712800e-01 8.165775e-01 6.785900e-01 3.751613e-01 9.050524e-01 -1.988387e-01 1.207906e+00 5.024456e-01 -5.885090e-02 5.559863e-01 -1.219277e-01 8.142437e-01 8.348295e-01 -1.377850e-01 7.973650e-01 
301 4817  1.247660000000000000e+06 0 0 9.437577e-01 8.425384e-01 1.031754e+00 4.594904e-01 1.123018e-01 6.231498e-01 1.196011e+00 2.227952e-01 2.855420e-01 2.132431e-01 1.086229e+00 1.115790e-02 1.332369e+00 9.023401e-01 9.395844e-01 2.708948e-01 1.755595e-01 8.398636e-01 4.439750e-01 7.558710e-01 3.179439e-02 2.763393e-01 -1.323615e-01 5.978751e-01 7.282285e-01 -2.984701e-01 1.117498e+00 3.685566e-01 1.240979e+00 1.067931e+00 1.510411e-01 1.347903e-01 9.992948e-01 3.497510e-01 6.512756e-01 -7.496868e-01 7.706688e-01 4.527992e-01 1.123589e+00 5.207972e-01 1.218885e+00 1.088581e+00 -2.449472e-01 9.739054e-01 1.356800e+00 2.232264e-01 4.591430e-01 3.300015e-01 7.937117e-01 6.472154e-01 3.385097e-01 8.664506e-01 -1.854154e-01 1.279090e+00 4.864710e-01 5.731615e-02 5.138063e-01 -9.826835e-02 8.353972e-01 8.678923e-01 -7.492070e-02 8.427819e-01 
302 4833  1.720615000000000000e+06 0 0 9.152711e-01 7.966369e-01 1.059410e+00 4.839461e-01 1.526238e-01 5.739276e-01 1.133006e+00 1.764723e-01 2.673346e-01 1.684492e-01 1.049085e+00 -5.060177e-02 1.341513e+00 8.805862e-01 9.390413e-01 2.451542e-01 2.025843e-01 7.676732e-01 5.558453e-01 7.677757e-01 2.923804e-02 2.669093e-01 -1.542387e-01 6.445518e-01 8.339838e-01 -2.265462e-01 1.042487e+00 3.304731e-01 1.235165e+00 1.071318e+00 1.687514e-01 1.988357e-01 9.514381e-01 2.509485e-01 6.659304e-01 -7.591959e-01 8.261700e-01 4.984365e-01 1.135005e+00 4.566497e-01 1.235362e+00 1.087489e+00 -3.063795e-01 1.024221e+00 1.336785e+00 2.640329e-01 4.344959e-01 3.052449e-01 8.154413e-01 6.641791e-01 2.844739e-01 9.096865e-01 -1.793805e-01 1.244431e+00 5.390381e-01 -2.391410e-02 5.721067e-01 -1.104018e-01 7.162273e-01 7.980484e-01 -7.188571e-02 8.547018e-01 
303 4849  1.148835000000000000e+06 0 0 8.875722e-01 8.420744e-01 1.128800e+00 5.044262e-01 9.725375e-02 6.430647e-01 1.166659e+00 1.681800e-01 3.061754e-01 1.890438e-01 1.067679e+00 -6.007282e-02 1.341700e+00 8.761743e-01 9.910309e-01 2.419052e-01 1.948373e-01 8.527131e-01 4.283162e-01 7.793824e-01 6.406851e-03 2.591224e-01 -1.751117e-01 6.128701e-01 8.260411e-01 -2.719694e-01 1.076059e+00 4.311933e-01 1.222505e+00 1.020716e+00 1.443230e-01 1.863682e-01 9.901759e-01 2.512492e-01 7.831276e-01 -8.167990e-01 8.734151e-01 4.569528e-01 1.116191e+00 4.375348e-01 1.234419e+00 1.003073e+00 -2.094145e-01 9.726672e-01 1.365582e+00 2.547810e-01 3.767260e-01 3.633401e-01 8.260110e-01 6.313101e-01 3.022966e-01 9.169757e-01 -1.809439e-01 1.296341e+00 5.783478e-01 1.475288e-02 5.415005e-01 -9.113497e-02 7.555407e-01 8.599971e-01 -1.239795e-01 8.348501e-01 
304 4865  1.150741000000000000e+06 0 0 9.094968e-01 7.509057e-01 1.063281e+00 4.662871e-01 9.300326e-02 5.746360e-01 1.144038e+00 1.324831e-01 2.932529e-01 1.782109e-01 1.096132e+00 -4.081491e-02 1.303079e+00 8.744491e-01 9.242570e-01 3.150020e-01 1.746115e-01 9.097003e-01 4.660525e-01 6.899543e-01 3.157866e-03 2.311573e-01 -6.605325e-02 6.357963e-01 8.343623e-01 -2.527454e-01 9.729113e-01 3.701072e-01 1.269755e+00 1.104120e+00 1.421637e-01 2.386350e-01 9.629220e-01 2.801417e-01 7.396124e-01 -7.795086e-01 8.218757e-01 5.179557e-01 1.097627e+00 4.500393e-01 1.282477e+00 1.053441e+00 -2.591131e-01 9.577508e-01 1.369957e+00 1.507561e-01 3.927242e-01 3.919280e-01 8.217103e-01 6.339952e-01 3.552458e-01 8.369014e-01 -2.425396e-01 1.293769e+00 4.882756e-01 9.415614e-05 5.517208e-01 -1.127029e-01 8.088720e-01 8.142807e-01 -9.488575e-02 8.029273e-01 
305 4881  1.193274000000000000e+06 0 0 8.449978e-01 8.823220e-01 1.057104e+00 4.353516e-01 1.962377e-01 6.523747e-01 1.132166e+00 1.621670e-01 2.767604e-01 1.447008e-01 1.121681e+00 -2.821194e-02 1.360462e+00 8.096585e-01 1.025058e+00 2.586600e-01 1.729951e-01 8.209216e-01 4.942171e-01 6.822986e-01 2.458143e-02 2.699610e-01 -6.720437e-02 5.965677e-01 7.823509e-01 -2.707246e-01 1.041534e+00 4.410463e-01 1.206681e+00 1.111147e+00 9.546232e-02 2.650475e-01 9.383465e-01 2.824233e-01 7.860343e-01 -7.355847e-01 8.434141e-01 5.931414e-01 1.148988e+00 4.542413e-01 1.240429e+00 1.019692e+00 -2.524280e-01 1.048368e+00 1.334514e+00 2.304755e-01 4.371161e-01 3.398185e-01 7.603584e-01 6.292788e-01 2.650446e-01 8.913198e-01 -1.596090e-01 1.304206e+00 5.738287e-01 1.309680e-02 5.144090e-01 -1.575829e-01 7.868107e-01 8.540823e-01 -1.228754e-01 8.347625e-01 
306 4897  9.706940000000000000e+05 0 0 8.908351e-01 7.964616e-01 1.075550e+00 5.003020e-01 1.589152e-01 6.553172e-01 1.152736e+00 1.799207e-01 2.249227e-01 1.827406e-01 1.097801e+00 -1.070174e-01 1.304196e+00 8.404269e-01 1.022846e+00 3.027804e-01 9.869100e-02 8.613834e-01 5.277870e-01 7.995293e-01 5.868419e-02 1.935158e-01 -8.782301e-02 6.599308e-01 7.867706e-01 -2.432402e-01 9.929215e-01 3.933154e-01 1.299244e+00 1.079042e+00 1.487370e-01 2.145138e-01 9.274726e-01 1.558537e-01 7.686962e-01 -8.058679e-01 8.045292e-01 6.362002e-01 1.061576e+00 5.208237e-01 1.204197e+00 1.095195e+00 -1.700370e-01 9.521941e-01 1.352838e+00 1.771231e-01 3.901695e-01 3.909790e-01 7.575304e-01 6.131061e-01 2.212054e-01 8.166655e-01 -1.922616e-01 1.287733e+00 4.891621e-01 -2.157973e-02 4.419394e-01 -8.914962e-02 7.716872e-01 8.325727e-01 -1.029633e-01 7.683331e-01 
307 4913  1.435805000000000000e+06 0 0 8.252795e-01 8.595595e-01 9.949986e-01 4.682758e-01 1.756521e-01 5.929770e-01 1.219008e+00 1.240899e-01 2.162490e-01 2.314935e-01 1.130186e+00 -3.064968e-02 1.395661e+00 8.677965e-01 1.007966e+00 3.111266e-01 1.167080e-01 8.129215e-01 5.212473e-01 7.758013e-01 -1.056703e-02 2.736938e-01 -1.378529e-01 7.052243e-01 7.273004e-01 -2.609920e-01 1.018723e+00 4.126777e-01 1.274876e+00 1.147795e+00 1.590063e-01 2.581118e-01 9.904355e-01 1.979493e-01 7.282188e-01 -7.625805e-01 8.694492e-01 5.135657e-01 1.055364e+00 4.305490e-01 1.256702e+00 1.116639e+00 -2.218523e-01 9.817037e-01 1.339500e+00 1.615485e-01 4.024240e-01 4.317556e-01 7.882425e-01 6.161744e-01 3.326284e-01 8.062050e-01 -2.364240e-01 1.355006e+00 5.393423e-01 1.528663e-02 3.612387e-01 -3.589878e-02 7.673333e-01 7.837072e-01 -1.787215e-01 8.413000e-01 
308 4929  1.334225000000000000e+06 0 0 8.496981e-01 8.334348e-01 1.053966e+00 4.473357e-01 1.949044e-01 6.675511e-01 1.177898e+00 1.520032e-01 2.741781e-01 2.014980e-01 1.123833e+00 -3.192965e-02 1.377743e+00 7.608819e-01 9.724691e-01 2.717768e-01 1.459268e-01 8.726141e-01 4.868796e-01 7.687670e-01 3.502626e-02 2.309922e-01 -6.235458e-02 6.654285e-01 8.483384e-01 -2.618037e-01 1.041167e+00 4.238069e-01 1.294778e+00 1.106498e+00 1.688810e-01 2.234395e-01 9.998994e-01 1.714383e-01 7.790106e-01 -7.841994e-01 8.392813e-01 6.045730e-01 1.065637e+00 4.513403e-01 1.231166e+00 1.198737e+00 -1.350632e-01 9.621704e-01 1.413018e+00 2.211561e-01 3.783746e-01 4.055143e-01 8.333653e-01 6.621670e-01 3.661508e-01 9.055291e-01 -2.096369e-01 1.347170e+00 6.057022e-01 -5.410118e-02 3.949542e-01 -1.881261e-01 7.647118e-01 8.555791e-01 -1.430819e-01 8.198472e-01 
309 4945  1.325183000000000000e+06 0 0 8.646108e-01 7.829308e-01 1.005217e+00 4.429808e-01 1.355711e-01 6.308698e-01 1.241848e+00 1.361705e-01 2.988318e-01 1.381590e-01 1.076294e+00 -8.896819e-02 1.387793e+00 7.244530e-01 1.069887e+00 2.482581e-01 8.271645e-02 8.547267e-01 5.134709e-01 7.565678e-01 5.107148e-02 2.640929e-01 -1.146492e-01 6.605417e-01 8.529881e-01 -1.962562e-01 1.053953e+00 3.474319e-01 1.270202e+00 1.127607e+00 1.850703e-01 2.711826e-01 9.884187e-01 2.196030e-01 7.552192e-01 -8.459042e-01 8.426972e-01 5.107489e-01 1.066595e+00 4.256587e-01 1.231158e+00 1.087041e+00 -2.053739e-01 9.120752e-01 1.358830e+00 2.362001e-01 3.668629e-01 3.661758e-01 7.364703e-01 6.973531e-01 4.265077e-01 8.747966e-01 -2.262747e-01 1.319524e+00 4.743577e-01 -8.434952e-03 3.967472e-01 -1.302615e-01 7.342844e-01 8.633433e-01 -2.022633e-02 8.688115e-01 
310 4961  1.254803000000000000e+06 0 0 8.924732e-01 9.032097e-01 1.072691e+00 4.279033e-01 1.643957e-01 6.150830e-01 1.236580e+00 1.515954e-01 2.689180e-01 2.834192e-01 1.108027e+00 -9.001425e-03 1.358122e+00 6.962107e-01 1.034615e+00 3.029669e-01 1.729792e-01 8.851759e-01 5.240446e-01 7.918525e-01 5.109096e-02 1.884103e-01 -9.239594e-02 6.963982e-01 7.998277e-01 -2.323757e-01 1.021163e+00 4.182657e-01 1.256670e+00 1.096139e+00 2.275543e-01 2.748786e-01 9.609539e-01 2.237506e-01 7.355965e-01 -8.437039e-01 8.025453e-01 5.557069e-01 1.111505e+00 4.655023e-01 1.161014e+00 1.074922e+00 -1.306355e-01 9.403155e-01 1.392120e+00 2.192074e-01 3.157744e-01 3.403889e-01 7.694361e-01 6.641979e-01 2.837274e-01 8.394532e-01 -1.769968e-01 1.254606e+00 5.789924e-01 -1.511377e-02 5.193650e-01 -1.918278e-01 6.829751e-01 8.883853e-01 -3.781864e-02 8.245871e-01 
311 4977  1.257139000000000000e+06 0 0 8.490057e-01 8.674465e-01 1.076030e+00 4.679401e-01 1.368986e-01 7.135805e-01 1.200546e+00 1.336872e-01 2.573467e-01 2.902190e-01 1.143956e+00 -1.454521e-02 1.395693e+00 7.507544e-01 1.080883e+00 2.627592e-01 9.479226e-02 8.957907e-01 5.813856e-01 7.142096e-01 -2.247613e-03 2.078567e-01 -1.419101e-01 7.081708e-01 8.359431e-01 -1.644540e-01 1.007116e+00 3.656691e-01 1.205120e+00 1.134813e+00 1.617988e-01 3.055632e-01 1.000657e+00 2.192478e-01 8.548317e-01 -8.578882e-01 7.501135e-01 5.748895e-01 1.057102e+00 4.529066e-01 1.309993e+00 1.169005e+00 -1.727993e-01 9.646581e-01 1.367857e+00 1.356034e-01 4.035630e-01 4.004851e-01 6.554102e-01 6.225362e-01 3.307477e-01 8.826653e-01 -2.097774e-01 1.324402e+00 4.994842e-01 -1.494251e-02 3.947556e-01 -1.840177e-01 7.378818e-01 8.563710e-01 -9.052050e-02 8.898652e-01 
